Transcript	GC	GC1	GC2	GC3
AT2G35330	44.294091114118174	50.06765899864682	38.971583220568334	43.843031123139376
AT2G41860	40.99183929692404	49.152542372881356	33.145009416195855	40.67796610169491
AT2G35410	44.55231930960086	49.19093851132686	45.63106796116505	38.83495145631068
AT2G42450	41.74283973187081	48.81170018281536	40.03656307129799	36.38025594149909
AT2G28520	41.85004074979625	50.488997555012226	35.81907090464548	39.24205378973105
AT2G21690	38.983050847457626	45.76271186440678	33.898305084745765	37.28813559322034
AT2G27780	42.36675700090334	43.360433604336045	36.58536585365854	47.15447154471545
AT2G05510	58.854166666666664	78.90625	55.46875	42.1875
AT2G21810	39.79328165374677	41.08527131782946	37.98449612403101	40.310077519379846
AT2G26380	46.5003465003465	45.73804573804574	41.99584199584199	51.767151767151766
AT2G33730	46.68483197093551	56.94822888283379	39.509536784741144	43.596730245231605
AT2G42980	43.18181818181818	42.803030303030305	41.09848484848485	45.64393939393939
AT2G39760	43.92828035859821	48.41075794621027	39.36430317848411	44.00977995110024
AT2G27145	38.75	42.5	35.0	38.75
AT2G22345	32.795698924731184	35.483870967741936	38.70967741935484	24.193548387096776
AT2G44440	45.03875968992248	56.27906976744186	48.13953488372093	30.697674418604652
AT2G16580	42.813455657492355	50.45871559633027	36.69724770642202	41.28440366972477
AT2G37810	46.43874643874644	52.56410256410256	41.88034188034188	44.87179487179487
AT2G29900	41.79229480737018	48.49246231155779	37.688442211055275	39.19597989949749
AT2G31440	46.87915006640106	50.99601593625498	41.43426294820717	48.20717131474104
AT2G30730	40.210124164278895	55.01432664756447	37.82234957020057	27.793696275071632
AT2G21220	45.714285714285715	48.57142857142857	37.142857142857146	51.42857142857143
AT2G32290	40.71510957324106	47.05882352941177	35.98615916955017	39.10034602076124
AT2G23690	48.577235772357724	50.609756097560975	48.170731707317074	46.951219512195124
AT2G40710	44.680851063829785	53.191489361702125	40.42553191489362	40.42553191489362
AT2G40116	43.53963083604778	50.1628664495114	37.29641693811075	43.159609120521175
AT2G18915	47.766884531590414	56.04575163398693	48.69281045751634	38.56209150326797
AT2G16620	38.059701492537314	41.791044776119406	35.82089552238806	36.56716417910448
AT2G30925	24.8062015503876	27.906976744186046	25.58139534883721	20.930232558139537
AT2G42725	44.22043010752688	47.17741935483871	37.5	47.983870967741936
AT2G40400	45.56159420289855	53.66847826086956	43.75	39.266304347826086
AT2G31265	40.86021505376344	54.83870967741935	22.580645161290324	45.16129032258065
AT2G30440	45.16129032258065	49.853372434017594	42.52199413489736	43.10850439882698
AT2G02930	48.5133020344288	58.21596244131455	33.80281690140845	53.521126760563384
AT2G13790	44.12238325281803	55.71658615136876	39.452495974235106	37.19806763285024
AT2G03550	45.15441959531417	52.715654952076676	40.2555910543131	42.49201277955272
AT2G26280	44.894366197183096	54.04929577464789	45.070422535211264	35.563380281690144
AT2G11005	58.67446393762183	61.98830409356725	56.14035087719298	57.89473684210526
AT2G32040	44.97920380273322	52.228163992869874	45.632798573975045	37.076648841354725
AT2G07632	41.86046511627907	46.51162790697674	34.883720930232556	44.18604651162791
AT2G17480	43.43434343434343	47.64309764309764	39.73063973063973	42.92929292929293
AT2G13275	42.89617486338798	46.721311475409834	36.885245901639344	45.08196721311475
AT2G39850	45.446735395189	47.422680412371136	39.56185567010309	49.355670103092784
AT2G20618	45.69288389513109	46.06741573033708	50.561797752808985	40.449438202247194
AT2G17750	37.95130142737196	45.340050377833755	38.287153652392945	30.22670025188917
AT2G18720	43.80750176928521	52.653927813163484	37.79193205944798	40.97664543524416
AT2G34940	42.110931610123856	44.74959612277868	39.74151857835218	41.841680129240714
AT2G13800	44.13067552602436	55.48172757475083	39.3687707641196	37.541528239202655
AT2G20320	42.944983818770226	50.87378640776699	41.067961165048544	36.89320388349515
AT2G16190	47.14912280701754	52.63157894736842	42.43421052631579	46.38157894736842
AT2G30470	46.27054361567636	50.94816687737042	47.53476611883691	40.32869785082175
AT2G21960	46.246246246246244	52.252252252252255	44.14414414414414	42.34234234234234
AT2G18900	44.1407867494824	49.93788819875776	45.09316770186335	37.391304347826086
AT2G02050	43.26923076923077	54.80769230769231	35.57692307692308	39.42307692307692
AT2G27300	45.33730158730159	48.214285714285715	40.476190476190474	47.32142857142857
AT2G31800	42.208245981830885	55.136268343815516	38.36477987421384	33.123689727463315
AT2G02970	44.064748201438846	49.64028776978417	45.143884892086334	37.410071942446045
AT2G34530	38.430173292558614	46.48318042813456	33.333333333333336	35.47400611620795
AT2G01554	43.39622641509434	35.84905660377358	41.509433962264154	52.83018867924528
AT2G40030	45.102006407013995	49.92412746585736	44.613050075872536	40.76884167931209
AT2G26320	31.21212121212121	32.72727272727273	31.818181818181817	29.09090909090909
AT2G19050	44.285714285714285	47.714285714285715	42.0	43.142857142857146
AT2G12400	43.9729397293973	48.154981549815496	40.59040590405904	43.17343173431734
AT2G43230	43.6885865457294	56.68934240362812	40.816326530612244	33.560090702947846
AT2G30840	42.42424242424242	52.617079889807165	35.53719008264463	39.11845730027548
AT2G46420	43.223443223443226	54.120879120879124	40.65934065934066	34.89010989010989
AT2G44110	43.373493975903614	48.795180722891565	33.333333333333336	47.99196787148595
AT2G37805	50.59288537549407	54.1501976284585	43.08300395256917	54.54545454545455
AT2G30000	45.04504504504504	49.549549549549546	43.24324324324324	42.34234234234234
AT2G46455	39.80099502487562	45.27363184079602	39.80099502487562	34.32835820895522
AT2G36420	49.09090909090909	57.72727272727273	38.18181818181818	51.36363636363637
AT2G06200	41.07981220657277	39.7887323943662	45.070422535211264	38.38028169014085
AT2G33580	46.716791979949875	48.27067669172932	43.30827067669173	48.57142857142857
AT2G37100	46.75615212527964	46.308724832214764	58.38926174496644	35.57046979865772
AT2G15610	45.23809523809524	44.15584415584416	38.311688311688314	53.246753246753244
AT2G38010	44.30432955023119	52.206809583858764	43.00126103404792	37.704918032786885
AT2G20625	40.66317626527051	50.261780104712045	35.602094240837694	36.12565445026178
AT2G19490	43.619489559164734	55.45243619489559	40.13921113689095	35.266821345707655
AT2G07641	50.811485642946316	50.93632958801498	51.68539325842696	49.81273408239701
AT2G15440	45.05050505050505	47.27272727272727	42.42424242424242	45.45454545454545
AT2G35320	43.3982683982684	48.37662337662338	37.33766233766234	44.48051948051948
AT2G29890	40.7209136331192	47.75160599571735	38.436830835117775	35.974304068522486
AT2G30870	44.44444444444444	55.55555555555556	35.18518518518518	42.592592592592595
AT2G43960	44.46952595936794	57.56207674943567	36.56884875846501	39.27765237020316
AT2G47400	52.0	60.0	45.6	50.4
AT2G42750	46.85990338164251	51.88405797101449	45.79710144927536	42.89855072463768
AT2G03565	44.776119402985074	46.26865671641791	44.776119402985074	43.28358208955224
AT2G40360	42.39610963748895	51.9893899204244	38.3289124668435	36.87002652519894
AT2G05050	42.955326460481096	52.577319587628864	33.50515463917526	42.78350515463917
AT2G24190	40.28697571743929	48.675496688741724	37.74834437086093	34.437086092715234
AT2G20750	52.32843137254902	51.10294117647059	50.0	55.88235294117647
AT2G30020	46.011754827875734	53.40050377833753	48.86649874055416	35.768261964735515
AT2G01170	51.06382978723404	47.58220502901354	46.03481624758221	59.57446808510638
AT2G33270	42.21411192214112	44.89051094890511	40.51094890510949	41.24087591240876
AT2G43820	44.888888888888886	48.0	36.666666666666664	50.0
AT2G39445	41.75824175824176	43.956043956043956	42.857142857142854	38.46153846153846
AT2G22560	42.440225035161745	49.15611814345991	32.06751054852321	46.09704641350211
AT2G12462	46.13333333333333	50.0	39.6	48.8
AT2G39800	45.21819870009285	59.05292479108635	40.250696378830085	36.35097493036211
AT2G43510	47.03703703703704	46.666666666666664	43.333333333333336	51.111111111111114
AT2G03030	42.4390243902439	44.390243902439025	30.24390243902439	52.68292682926829
AT2G43010	45.595489781536294	50.31712473572939	42.706131078224104	43.76321353065539
AT2G09990	50.79365079365079	53.74149659863946	41.49659863945578	57.142857142857146
AT2G36854	44.623655913978496	48.38709677419355	45.16129032258065	40.32258064516129
AT2G28760	42.48888888888889	50.4	37.333333333333336	39.733333333333334
AT2G02520	42.295597484276726	46.22641509433962	40.094339622641506	40.56603773584906
AT2G27970	46.03174603174603	58.333333333333336	33.333333333333336	46.42857142857143
AT2G02795	45.8628841607565	43.262411347517734	39.716312056737586	54.60992907801418
AT2G05330	43.20987654320987	46.75925925925926	40.27777777777778	42.592592592592595
AT2G36400	49.79114452798663	50.37593984962406	51.37844611528822	47.61904761904762
AT2G41950	42.69662921348315	49.81273408239701	38.57677902621723	39.70037453183521
AT2G43640	41.80327868852459	39.34426229508197	40.98360655737705	45.08196721311475
AT2G41760	47.147147147147145	52.7027027027027	40.090090090090094	48.648648648648646
AT2G46490	50.864197530864196	48.148148148148145	54.074074074074076	50.370370370370374
AT2G42240	45.324532453245325	53.135313531353134	46.20462046204621	36.633663366336634
AT2G25260	46.05385329619313	48.74651810584958	40.94707520891365	48.467966573816156
AT2G35270	55.827505827505824	63.98601398601399	52.0979020979021	51.3986013986014
AT2G46330	50.0	50.0	47.2972972972973	52.7027027027027
AT2G02140	50.450450450450454	45.945945945945944	55.4054054054054	50.0
AT2G24880	33.333333333333336	36.89320388349515	30.097087378640776	33.00970873786408
AT2G17050	39.41360249939918	47.5126171593367	32.44412400865177	38.284066330209086
AT2G02060	42.80155642023346	49.80544747081712	43.57976653696498	35.01945525291829
AT2G21010	43.96887159533074	52.52918287937743	28.404669260700388	50.97276264591439
AT2G15025	41.03942652329749	41.39784946236559	40.86021505376344	40.86021505376344
AT2G30130	44.329896907216494	53.09278350515464	35.05154639175258	44.845360824742265
AT2G04900	46.770025839793284	49.6124031007752	50.3875968992248	40.310077519379846
AT2G13650	40.91816367265469	42.21556886227545	35.92814371257485	44.61077844311377
AT2G27035	42.073170731707314	46.951219512195124	40.24390243902439	39.02439024390244
AT2G38760	41.200828157349896	47.20496894409938	37.267080745341616	39.130434782608695
AT2G24980	50.294464075382805	47.52650176678445	58.48056537102474	44.87632508833922
AT2G24630	42.01640135069947	50.506512301013025	34.00868306801737	41.534008683068016
AT2G03300	42.810457516339866	44.6078431372549	30.392156862745097	53.431372549019606
AT2G35610	43.92764857881137	52.093023255813954	39.224806201550386	40.46511627906977
AT2G02700	40.666666666666664	51.4	35.6	35.0
AT2G31957	41.1764705882353	38.8235294117647	44.705882352941174	40.0
AT2G47520	48.83720930232558	52.325581395348834	43.604651162790695	50.58139534883721
AT2G30460	41.6195856873823	44.91525423728814	35.87570621468927	44.067796610169495
AT2G19560	41.626409017713364	51.690821256038646	34.05797101449275	39.130434782608695
AT2G19365	35.68627450980392	37.64705882352941	35.294117647058826	34.11764705882353
AT2G35500	46.47766323024055	50.77319587628866	44.58762886597938	44.07216494845361
AT2G27200	44.48574969021065	55.94795539033457	39.405204460966544	38.10408921933085
AT2G02710	42.0	46.25	41.25	38.5
AT2G47910	53.57624831309042	58.29959514170041	40.89068825910931	61.53846153846154
AT2G14846	40.333333333333336	49.0	41.0	31.0
AT2G23640	42.8341384863124	43.47826086956522	35.7487922705314	49.27536231884058
AT2G31740	42.83837056504599	51.64257555847569	37.319316688567675	39.55321944809461
AT2G14270	41.15942028985507	38.26086956521739	52.17391304347826	33.04347826086956
AT2G46200	43.95126196692776	52.21932114882507	37.85900783289817	41.775456919060055
AT2G11025	47.31182795698925	45.16129032258065	41.935483870967744	54.83870967741935
AT2G35170	44.054982817869416	51.54639175257732	43.91752577319588	36.70103092783505
AT2G01210	47.41980474198047	51.88284518828452	40.1673640167364	50.2092050209205
AT2G46493	45.585585585585584	47.027027027027025	47.027027027027025	42.7027027027027
AT2G25520	42.81609195402299	44.827586206896555	35.91954022988506	47.701149425287355
AT2G40290	45.507246376811594	57.971014492753625	33.6231884057971	44.927536231884055
AT2G04350	44.01294498381877	53.536754507628295	40.36061026352289	38.141470180305134
AT2G38360	52.036199095022624	56.10859728506787	47.963800904977376	52.036199095022624
AT2G28305	42.679127725856695	53.271028037383175	39.25233644859813	35.51401869158879
AT2G04660	40.83910700538876	51.84757505773672	35.21939953810624	35.45034642032333
AT2G14880	48.82629107981221	53.521126760563384	45.774647887323944	47.183098591549296
AT2G16575	39.1812865497076	45.6140350877193	33.91812865497076	38.01169590643275
AT2G39700	50.51679586563308	47.674418604651166	52.713178294573645	51.16279069767442
AT2G33550	47.301587301587304	59.04761904761905	39.682539682539684	43.17460317460318
AT2G04425	36.60130718954248	37.254901960784316	42.15686274509804	30.392156862745097
AT2G22410	41.05571847507331	47.06744868035191	37.3900293255132	38.70967741935484
AT2G34630	45.074862096138695	53.664302600472816	41.371158392434985	40.189125295508276
AT2G14390	44.106463878327	45.627376425855516	32.69961977186312	53.99239543726236
AT2G03590	42.028985507246375	45.78005115089514	43.22250639386189	37.084398976982094
AT2G25450	44.81481481481482	51.94444444444444	36.94444444444444	45.55555555555556
AT2G32680	42.94799850355406	46.68911335578002	38.27160493827161	43.88327721661055
AT2G28050	38.44492440604752	42.33261339092873	32.18142548596112	40.8207343412527
AT2G39725	43.956043956043956	45.05494505494506	38.46153846153846	48.35164835164835
AT2G35733	35.416666666666664	39.0625	29.6875	37.5
AT2G47440	50.221378874130295	54.269449715370015	43.45351043643264	52.94117647058823
AT2G38660	44.00377714825307	52.97450424929178	41.07648725212464	37.960339943342774
AT2G29910	43.41290893015031	51.19363395225464	38.46153846153846	40.58355437665782
AT2G19900	42.61168384879725	52.92096219931271	38.31615120274914	36.597938144329895
AT2G43990	40.96893101632438	44.39178515007899	47.55134281200632	30.963665086887836
AT2G18050	42.65873015873016	37.5	37.5	52.976190476190474
AT2G07749	47.233468286099864	53.036437246963565	42.91497975708502	45.74898785425101
AT2G19890	42.62574595055413	50.63938618925831	37.084398976982094	40.153452685421996
AT2G05940	43.916486681065514	51.18790496760259	43.196544276457885	37.365010799136066
AT2G45400	46.57534246575342	50.136986301369866	38.082191780821915	51.50684931506849
AT2G32280	46.13821138211382	51.21951219512195	43.292682926829265	43.90243902439025
AT2G03760	41.386340468909275	46.17737003058104	37.61467889908257	40.36697247706422
AT2G22170	51.268115942028984	53.26086956521739	46.19565217391305	54.34782608695652
AT2G26480	44.076526857983815	49.22737306843267	38.18984547461368	44.81236203090508
AT2G27460	43.96782841823056	53.35120643431635	42.761394101876675	35.79088471849866
AT2G20550	46.900584795321635	50.87719298245614	43.85964912280702	45.96491228070175
AT2G01470	44.585448392554994	51.015228426395936	43.401015228426395	39.34010152284264
AT2G16505	38.888888888888886	33.333333333333336	44.87179487179487	38.46153846153846
AT2G19800	41.928721174004195	53.144654088050316	28.30188679245283	44.339622641509436
AT2G02455	38.497652582159624	38.028169014084504	28.169014084507044	49.29577464788732
AT2G34960	44.3859649122807	47.54385964912281	44.3859649122807	41.228070175438596
