Feature,Subgenome
Bo5g055730,LF
Bo5g055750,LF
Bo5g055770,LF
Bo5g055780,LF
Bo5g055800,LF
Bo5g055890,LF
Bo5g055910,LF
Bo5g055940,LF
Bo5g055960,LF
Bo5g055970,LF
Bo5g055980,LF
Bo5g055990,LF
Bo5g057050,LF
Bo5g057060,LF
Bo5g057110,LF
Bo5g057190,LF
Bo5g057210,LF
Bo5g057220,LF
Bo5g057230,LF
Bo5g057310,LF
Bo5g058430,LF
Bo5g058440,LF
Bo5g058450,LF
Bo5g058530,LF
Bo5g058520,LF
Bo5g058510,LF
Bo5g058500,LF
Bo5g058590,LF
Bo5g058620,LF
Bo5g058640,LF
Bo5g058660,LF
Bo5g058670,LF
Bo5g058690,LF
Bo5g059700,LF
Bo5g059710,LF
Bo5g059730,LF
Bo5g059770,LF
Bo5g059760,LF
Bo5g059790,LF
Bo5g059800,LF
Bo5g059810,LF
Bo5g059830,LF
Bo5g060890,LF
Bo5g060920,LF
Bo5g060930,LF
Bo5g060980,LF
Bo5g060990,LF
Bo5g061010,LF
Bo5g061020,LF
Bo5g061050,LF
Bo5g061060,LF
Bo5g061100,LF
Bo5g061110,LF
Bo5g061120,LF
Bo5g061130,LF
Bo5g061140,LF
Bo5g061150,LF
Bo5g061160,LF
Bo5g062180,LF
Bo5g062250,LF
Bo5g062280,LF
Bo5g062290,LF
Bo5g062310,LF
Bo5g062340,LF
Bo5g062360,LF
Bo5g062410,LF
Bo5g062420,LF
Bo5g062450,LF
Bo5g062550,LF
Bo5g062570,LF
Bo5g062580,LF
Bo5g062600,LF
Bo5g062620,LF
Bo5g062640,LF
Bo5g062670,LF
Bo5g062690,LF
Bo5g062700,LF
Bo5g062750,LF
Bo5g062760,LF
Bo5g062780,LF
Bo5g062810,LF
Bo5g062880,LF
Bo5g062890,LF
Bo5g062900,LF
Bo5g062910,LF
Bo5g063030,LF
Bo5g063040,LF
Bo5g063050,LF
Bo5g063060,LF
Bo5g063070,LF
Bo5g063080,LF
Bo5g063110,LF
Bo5g063130,LF
Bo5g063190,LF
Bo5g063200,LF
Bo5g063210,LF
Bo5g063220,LF
Bo5g063240,LF
Bo5g063250,LF
Bo5g063260,LF
Bo5g063280,LF
Bo5g064290,LF
Bo5g064300,LF
Bo5g064390,LF
Bo5g064420,LF
Bo5g064450,LF
Bo5g064480,LF
Bo5g064490,LF
Bo5g065550,LF
Bo5g065560,LF
Bo5g065570,LF
Bo5g065580,LF
Bo5g065590,LF
Bo5g065600,LF
Bo5g065610,LF
Bo5g065630,LF
Bo5g065640,LF
Bo5g065650,LF
Bo5g065680,LF
Bo5g065690,LF
Bo5g065700,LF
Bo5g065730,LF
Bo5g065750,LF
Bo5g065780,LF
Bo5g065790,LF
Bo5g065810,LF
Bo5g065830,LF
Bo5g065840,LF
Bo5g065860,LF
Bo5g065870,LF
Bo5g065880,LF
Bo5g065920,LF
Bo5g065930,LF
Bo5g065950,LF
Bo5g066960,LF
Bo5g067010,LF
Bo5g067020,LF
Bo5g067050,LF
Bo5g067060,LF
Bo5g068110,LF
Bo5g068120,LF
Bo5g068130,LF
Bo5g068150,LF
Bo5g068160,LF
Bo5g068180,LF
Bo5g068200,LF
Bo5g068210,LF
Bo5g068220,LF
Bo5g068230,LF
Bo5g048310,LF
Bo5g048320,LF
Bo5g048330,LF
Bo5g048360,LF
Bo5g048390,LF
Bo5g048400,LF
Bo5g048410,LF
Bo5g048540,LF
Bo5g048560,LF
Bo5g048620,LF
Bo5g048630,LF
Bo5g048640,LF
Bo5g048660,LF
Bo5g048750,LF
Bo5g048790,LF
Bo5g048800,LF
Bo5g048810,LF
Bo5g048840,LF
Bo5g048880,LF
Bo5g088380,LF
Bo5g048920,LF
Bo5g048930,LF
Bo5g088350,LF
Bo5g048940,LF
Bo5g048950,LF
Bo5g048980,LF
Bo5g048990,LF
Bo5g049010,LF
Bo5g049130,LF
Bo5g049020,LF
Bo5g049040,LF
Bo5g049060,LF
Bo5g049070,LF
Bo5g048490,LF
Bo5g048480,LF
Bo5g049080,LF
Bo5g049100,LF
Bo5g049140,LF
Bo5g049150,LF
Bo5g049180,LF
Bo5g049220,LF
Bo5g049240,LF
Bo5g049290,LF
Bo5g049310,LF
Bo5g049330,LF
Bo5g049360,LF
Bo5g049370,LF
Bo5g049380,LF
Bo5g049420,LF
Bo5g049430,LF
Bo5g049460,LF
Bo5g049470,LF
Bo5g049540,LF
Bo6g077370,LF
Bo6g077400,LF
Bo6g077440,LF
Bo6g077460,LF
Bo6g077470,LF
Bo6g077480,LF
Bo6g077540,LF
Bo6g078830,LF
Bo6g078820,LF
Bo6g078780,LF
Bo6g078770,LF
Bo6g078840,LF
Bo6g078880,LF
Bo6g078890,LF
Bo6g078900,LF
Bo6g078910,LF
Bo6g078930,LF
Bo6g078940,LF
Bo6g079980,LF
Bo6g080040,LF
Bo6g080050,LF
Bo6g080060,LF
Bo6g080110,LF
Bo6g080120,LF
Bo6g080160,LF
Bo6g080170,LF
Bo6g080190,LF
Bo6g080200,LF
Bo6g080290,LF
Bo6g080320,LF
Bo6g082440,LF
Bo6g082460,LF
Bo6g082480,LF
Bo6g082520,LF
Bo6g082540,LF
Bo6g082550,LF
Bo6g082580,LF
Bo6g082590,LF
Bo6g082600,LF
Bo6g082620,LF
Bo6g082630,LF
Bo6g082670,LF
Bo6g082680,LF
Bo6g082690,LF
Bo6g082700,LF
Bo6g082710,LF
Bo6g082730,LF
Bo6g082740,LF
Bo6g082760,LF
Bo6g082790,LF
Bo6g082820,LF
Bo6g083080,LF
Bo6g083120,LF
Bo6g082470,LF
Bo6g125830,LF
Bo6g125820,LF
Bo6g125730,LF
Bo6g125720,LF
Bo6g124720,LF
Bo6g124700,LF
Bo6g124690,LF
Bo6g124660,LF
Bo6g124650,LF
Bo6g123630,LF
Bo6g123590,LF
Bo6g123560,LF
Bo6g123520,LF
Bo6g123500,LF
Bo6g123450,LF
Bo6g123430,LF
Bo6g123420,LF
Bo6g123360,LF
Bo6g123340,LF
Bo6g123330,LF
Bo6g123310,LF
Bo6g123300,LF
Bo6g123290,LF
Bo6g123220,LF
Bo6g122210,LF
Bo6g122200,LF
Bo6g121180,LF
Bo6g121170,LF
Bo6g119870,LF
Bo6g119860,LF
Bo6g119840,LF
Bo6g119820,LF
Bo6g119800,LF
Bo6g118700,LF
Bo6g118600,LF
Bo6g118580,LF
Bo6g117530,LF
Bo6g116330,LF
Bo6g117500,LF
Bo6g116410,LF
Bo6g116400,LF
Bo6g116390,LF
Bo6g116370,LF
Bo6g116360,LF
Bo6g116320,LF
Bo6g116260,LF
Bo6g116250,LF
Bo6g116220,LF
Bo6g116150,LF
Bo6g116140,LF
Bo6g116110,LF
Bo6g116100,LF
Bo6g116070,LF
Bo6g116000,LF
Bo6g115990,LF
Bo6g115950,LF
Bo6g115920,LF
Bo6g115910,LF
Bo6g115900,LF
Bo6g115800,LF
Bo6g115790,LF
Bo6g115780,LF
Bo6g115760,LF
Bo6g115730,LF
Bo6g114680,LF
Bo6g114670,LF
Bo6g114610,LF
Bo6g113570,LF
Bo6g112530,LF
Bo6g112520,LF
Bo6g112510,LF
Bo6g112500,LF
Bo6g112440,LF
Bo6g113530,LF
Bo6g112430,LF
Bo6g112410,LF
Bo6g112400,LF
Bo6g111280,LF
Bo6g111270,LF
Bo6g111230,LF
Bo6g111250,LF
Bo6g111140,LF
Bo6g111100,LF
Bo6g111060,LF
Bo6g111050,LF
Bo6g111040,LF
Bo6g111020,LF
Bo6g111010,LF
Bo6g109960,LF
Bo6g109950,LF
Bo6g109880,LF
Bo6g108830,LF
Bo6g108790,LF
Bo6g108780,LF
Bo6g108770,LF
Bo6g108700,LF
Bo6g108690,LF
Bo6g108640,LF
Bo6g108610,LF
Bo6g108600,LF
Bo6g108590,LF
Bo6g108550,LF
Bo6g108480,LF
Bo6g108460,LF
Bo6g108170,LF
Bo6g108430,LF
Bo6g108190,LF
Bo6g108200,LF
Bo6g108210,LF
Bo6g108300,LF
Bo6g108350,LF
Bo6g108360,LF
Bo6g108420,LF
Bo6g108180,LF
Bo6g108440,LF
Bo6g108450,LF
Bo6g108130,LF
Bo6g108120,LF
Bo6g104790,LF
Bo6g108090,LF
Bo6g108070,LF
Bo6g107040,LF
Bo6g108060,LF
Bo6g108040,LF
Bo6g107030,LF
Bo6g107020,LF
Bo6g107010,LF
Bo6g106980,LF
Bo6g106960,LF
Bo6g105900,LF
Bo6g105890,LF
Bo6g105850,LF
Bo6g104830,LF
Bo6g104800,LF
Bo6g104780,LF
Bo6g104770,LF
Bo6g104760,LF
Bo6g104700,LF
Bo6g104670,LF
Bo6g104660,LF
Bo6g104640,LF
Bo6g104630,LF
Bo6g104620,LF
Bo6g104590,LF
Bo6g104580,LF
Bo6g104570,LF
Bo6g104530,LF
Bo6g104520,LF
Bo6g104510,LF
Bo6g104500,LF
Bo6g104490,LF
Bo6g104420,LF
Bo6g104410,LF
Bo6g104400,LF
Bo6g104390,LF
Bo6g104370,LF
Bo6g104360,LF
Bo6g104350,LF
Bo6g104310,LF
Bo6g104300,LF
Bo6g104270,LF
Bo6g104260,LF
Bo6g104240,LF
Bo6g103180,LF
Bo6g103230,LF
Bo6g102100,LF
Bo6g102090,LF
Bo6g102010,LF
Bo6g102000,LF
Bo6g101980,LF
Bo6g100950,LF
Bo6g100920,LF
Bo6g100910,LF
Bo6g100890,LF
Bo6g100860,LF
Bo6g100850,LF
Bo6g100840,LF
Bo6g100830,LF
Bo6g100820,LF
Bo6g100810,LF
Bo6g100800,LF
Bo6g100730,LF
Bo6g100720,LF
Bo6g100710,LF
Bo6g100700,LF
Bo6g100660,LF
Bo6g100640,LF
Bo6g100630,LF
Bo6g100510,LF
Bo6g100500,LF
Bo6g100390,LF
Bo6g100370,LF
Bo6g100360,LF
Bo6g099180,LF
Bo6g099170,LF
Bo6g099160,LF
Bo6g099150,LF
Bo6g099140,LF
Bo6g099130,LF
Bo6g099100,LF
Bo6g099120,LF
Bo6g099090,LF
Bo6g099080,LF
Bo6g099050,LF
Bo6g098850,LF
Bo6g098840,LF
Bo6g098830,LF
Bo6g098820,LF
Bo6g098740,LF
Bo6g098720,LF
Bo6g098710,LF
Bo6g098670,LF
Bo6g096270,LF
Bo6g096250,LF
Bo6g096240,LF
Bo6g096230,LF
Bo6g096210,LF
Bo6g096200,LF
Bo6g096160,LF
Bo6g096150,LF
Bo6g096140,LF
Bo6g096100,LF
Bo6g096090,LF
Bo6g096080,LF
Bo6g096070,LF
Bo6g096020,LF
Bo6g096000,LF
Bo6g095970,LF
Bo6g095950,LF
Bo6g095930,LF
Bo6g095890,LF
Bo6g095870,LF
Bo6g095860,LF
Bo6g095820,LF
Bo6g095780,LF
Bo6g095760,LF
Bo6g095750,LF
Bo6g095740,LF
Bo6g095720,LF
Bo6g095710,LF
Bo6g095700,LF
Bo6g095690,LF
Bo6g095670,LF
Bo6g095610,LF
Bo6g095600,LF
Bo6g095590,LF
Bo6g095580,LF
Bo6g095560,LF
Bo6g095540,LF
Bo6g095530,LF
Bo6g095510,LF
Bo6g095500,LF
Bo6g095410,LF
Bo6g095350,LF
Bo6g095340,LF
Bo6g095330,LF
Bo6g095320,LF
Bo6g095310,LF
Bo6g095300,LF
Bo6g095090,LF
Bo6g095260,LF
Bo6g095200,LF
Bo6g095160,LF
Bo6g095150,LF
Bo6g095140,LF
Bo6g095130,LF
Bo6g095080,LF
Bo6g095020,LF
Bo6g095010,LF
Bo6g095000,LF
Bo6g093840,LF
Bo6g093830,LF
Bo6g093800,LF
Bo6g093790,LF
Bo6g093780,LF
Bo6g093770,LF
Bo6g093760,LF
Bo6g093750,LF
Bo6g093740,LF
Bo6g093730,LF
Bo6g093720,LF
Bo6g093710,LF
Bo6g093690,LF
Bo6g093680,LF
Bo9g056150,LF
Bo9g056080,LF
Bo9g056070,LF
Bo9g056060,LF
Bo9g056050,LF
Bo9g056040,LF
Bo9g055930,LF
Bo9g055910,LF
Bo9g055890,LF
Bo9g055870,LF
Bo9g055850,LF
Bo9g055840,LF
Bo9g055810,LF
Bo6g093530,LF
Bo6g093660,LF
Bo6g093520,LF
Bo6g093510,LF
Bo6g093460,LF
Bo6g092460,LF
Bo6g092450,LF
Bo6g092410,LF
Bo6g092370,LF
Bo6g092360,LF
Bo6g092350,LF
Bo6g092340,LF
Bo6g092310,LF
Bo6g092190,LF
Bo6g092180,LF
Bo6g092170,LF
Bo6g092160,LF
Bo6g092150,LF
Bo6g092140,LF
Bo6g092090,LF
Bo6g092080,LF
Bo6g092070,LF
Bo6g092060,LF
Bo6g092050,LF
Bo6g091030,LF
Bo6g091000,LF
Bo6g090990,LF
Bo6g090980,LF
Bo6g090970,LF
Bo6g090940,LF
Bo6g090920,LF
Bo6g090930,LF
Bo6g090900,LF
Bo00581s120,LF
Bo00581s080,LF
Bo00581s060,LF
Bo00581s030,LF
Bo1g087550,LF
Bo4g081250,LF
Bo4g086680,LF
Bo4g086700,LF
Bo4g086800,LF
Bo4g086880,LF
Bo4g086900,LF
Bo4g086960,LF
Bo4g091410,LF
Bo4g091470,LF
Bo4g092490,LF
Bo4g092550,LF
Bo4g092600,LF
Bo4g092630,LF
Bo4g092670,LF
Bo4g092680,LF
Bo4g092690,LF
Bo4g092740,LF
Bo4g092770,LF
Bo4g092830,LF
Bo6g027750,LF
Bo6g027670,LF
Bo6g027660,LF
Bo6g027650,LF
Bo6g027640,LF
Bo6g027620,LF
Bo6g027600,LF
Bo6g027590,LF
Bo6g027530,LF
Bo6g027520,LF
Bo6g027510,LF
Bo6g027500,LF
Bo6g027490,LF
Bo6g027610,LF
Bo6g027480,LF
Bo6g027440,LF
Bo6g027430,LF
Bo6g027420,LF
Bo6g027410,LF
Bo6g027400,LF
Bo6g027380,LF
Bo6g027350,LF
Bo6g027340,LF
Bo6g025640,LF
Bo6g025660,LF
Bo6g025490,LF
Bo6g027260,LF
Bo6g027250,LF
Bo6g027240,LF
Bo6g027230,LF
Bo6g027210,LF
Bo6g027200,LF
Bo6g027150,LF
Bo6g027130,LF
Bo6g027100,LF
Bo6g027080,LF
Bo6g027040,LF
Bo6g027030,LF
Bo6g027000,LF
Bo6g027010,LF
Bo6g026990,LF
Bo6g026980,LF
Bo6g026920,LF
Bo6g025900,LF
Bo6g026930,LF
Bo6g025890,LF
Bo6g026950,LF
Bo6g025870,LF
Bo6g025850,LF
Bo6g022900,LF
Bo6g027170,LF
Bo6g025860,LF
Bo6g025830,LF
Bo6g025820,LF
Bo6g025810,LF
Bo6g025800,LF
Bo6g025790,LF
Bo6g025720,LF
Bo6g025710,LF
Bo6g025760,LF
Bo6g025620,LF
Bo6g025610,LF
Bo6g025600,LF
Bo6g025580,LF
Bo6g025560,LF
Bo6g025520,LF
Bo6g023310,LF
Bo6g023270,LF
Bo6g023260,LF
Bo6g023240,LF
Bo6g023230,LF
Bo6g023220,LF
Bo6g023180,LF
Bo6g023170,LF
Bo6g023160,LF
Bo6g023150,LF
Bo6g023120,LF
Bo6g023110,LF
Bo6g023100,LF
Bo6g023090,LF
Bo6g023070,LF
Bo6g023020,LF
Bo6g023010,LF
Bo6g023000,LF
Bo6g023040,LF
Bo6g020490,LF
Bo6g022980,LF
Bo6g022960,LF
Bo6g022870,LF
Bo6g022860,LF
Bo6g022850,LF
Bo6g022840,LF
Bo6g022780,LF
Bo6g022800,LF
Bo6g021720,LF
Bo6g021710,LF
Bo6g021680,LF
Bo6g021640,LF
Bo6g021630,LF
Bo6g021610,LF
Bo6g021600,LF
Bo6g021590,LF
Bo6g021580,LF
Bo6g020570,LF
Bo6g020560,LF
Bo6g020550,LF
Bo6g020480,LF
Bo6g020470,LF
Bo6g020430,LF
Bo6g020420,LF
Bo6g020410,LF
Bo6g020380,LF
Bo6g020370,LF
Bo6g020340,LF
Bo6g020320,LF
Bo6g020310,LF
Bo6g020290,LF
Bo6g020280,LF
Bo6g020270,LF
Bo6g020260,LF
Bo6g020240,LF
Bo6g020230,LF
Bo6g020000,LF
Bo6g020200,LF
Bo6g020170,LF
Bo6g020160,LF
Bo6g020140,LF
Bo6g020130,LF
Bo6g020120,LF
Bo6g020110,LF
Bo6g020100,LF
Bo6g020090,LF
Bo6g020080,LF
Bo6g020070,LF
Bo6g020050,LF
Bo6g019980,LF
Bo6g019950,LF
Bo6g019930,LF
Bo6g019920,LF
Bo6g019900,LF
Bo6g019890,LF
Bo6g019870,LF
Bo6g019850,LF
Bo6g019830,LF
Bo6g019820,LF
Bo6g019750,LF
Bo6g019740,LF
Bo6g019700,LF
Bo6g019710,LF
Bo6g019690,LF
Bo6g019670,LF
Bo6g019650,LF
Bo6g019630,LF
Bo6g019620,LF
Bo6g019610,LF
Bo6g019600,LF
Bo6g019590,LF
Bo6g018560,LF
Bo6g018550,LF
Bo6g018540,LF
Bo6g018520,LF
Bo6g018510,LF
Bo6g018480,LF
Bo6g018370,LF
Bo6g018350,LF
Bo6g018340,LF
Bo6g018320,LF
Bo6g018310,LF
Bo6g018300,LF
Bo6g018290,LF
Bo6g018270,LF
Bo6g018260,LF
Bo6g018250,LF
Bo6g018240,LF
Bo6g018230,LF
Bo6g018220,LF
Bo6g018210,LF
Bo6g018200,LF
Bo6g018190,LF
Bo6g018180,LF
Bo6g018170,LF
Bo6g018140,LF
Bo6g018120,LF
Bo6g018080,LF
Bo6g018060,LF
Bo6g018040,LF
Bo6g018020,LF
Bo6g018010,LF
Bo6g018000,LF
Bo6g017990,LF
Bo6g017910,LF
Bo6g017960,LF
Bo6g017940,LF
Bo6g017920,LF
Bo6g017580,LF
Bo6g017900,LF
Bo6g017890,LF
Bo6g017880,LF
Bo6g017790,LF
Bo6g017780,LF
Bo6g017760,LF
Bo6g017730,LF
Bo6g017710,LF
Bo6g017700,LF
Bo6g017680,LF
Bo6g017650,LF
Bo6g017640,LF
Bo6g017570,LF
Bo6g016550,LF
Bo6g016540,LF
Bo6g016510,LF
Bo6g016480,LF
Bo6g016470,LF
Bo6g016450,LF
Bo6g016430,LF
Bo6g016390,LF
Bo6g016380,LF
Bo6g016290,LF
Bo6g016220,LF
Bo6g016200,LF
Bo6g016190,LF
Bo6g016180,LF
Bo6g016170,LF
Bo6g016110,LF
Bo6g016090,LF
Bo6g016070,LF
Bo6g016060,LF
Bo6g016040,LF
Bo6g016030,LF
Bo6g016020,LF
Bo6g016010,LF
Bo6g015990,LF
Bo6g015980,LF
Bo6g015960,LF
Bo6g015950,LF
Bo6g015940,LF
Bo6g015890,LF
Bo6g015860,LF
Bo6g015820,LF
Bo6g015810,LF
Bo6g015800,LF
Bo6g015790,LF
Bo6g015780,LF
Bo6g015770,LF
Bo6g015760,LF
Bo6g015740,LF
Bo6g015720,LF
Bo6g014680,LF
Bo6g014660,LF
Bo6g014650,LF
Bo6g014640,LF
Bo6g014630,LF
Bo6g014620,LF
Bo6g014610,LF
Bo6g014600,LF
Bo6g014590,LF
Bo6g014580,LF
Bo6g014520,LF
Bo6g014500,LF
Bo6g014490,LF
Bo6g014480,LF
Bo6g014390,LF
Bo6g014300,LF
Bo6g014270,LF
Bo6g014260,LF
Bo6g014240,LF
Bo6g014230,LF
Bo6g014220,LF
Bo6g014210,LF
Bo6g014200,LF
Bo6g014190,LF
Bo6g014180,LF
Bo6g014170,LF
Bo6g014160,LF
Bo6g014150,LF
Bo6g014140,LF
Bo6g014130,LF
Bo6g014120,LF
Bo6g014110,LF
Bo6g014100,LF
Bo6g014090,LF
Bo6g014080,LF
Bo6g014060,LF
Bo6g014050,LF
Bo6g014040,LF
Bo6g014010,LF
Bo6g014000,LF
Bo6g013990,LF
Bo6g013980,LF
Bo6g013950,LF
Bo6g013900,LF
Bo6g013840,LF
Bo6g013830,LF
Bo6g013820,LF
Bo6g013810,LF
Bo6g013800,LF
Bo6g013770,LF
Bo6g013760,LF
Bo6g013730,LF
Bo6g013720,LF
Bo6g013700,LF
Bo6g013670,LF
Bo6g013660,LF
Bo6g013630,LF
Bo6g013620,LF
Bo6g013610,LF
Bo6g013600,LF
Bo6g013590,LF
Bo6g013580,LF
Bo6g013570,LF
Bo6g013560,LF
Bo6g013540,LF
Bo6g013530,LF
Bo6g013510,LF
Bo6g013500,LF
Bo6g013470,LF
Bo6g013480,LF
Bo6g013460,LF
Bo6g012460,LF
Bo6g012450,LF
Bo6g012390,LF
Bo6g012380,LF
Bo6g012370,LF
Bo6g012360,LF
Bo6g012350,LF
Bo6g012340,LF
Bo6g012310,LF
Bo6g012300,LF
Bo6g012290,LF
Bo6g012270,LF
Bo6g012180,LF
Bo6g012170,LF
Bo6g012160,LF
Bo6g012140,LF
Bo6g012130,LF
Bo6g012120,LF
Bo6g012110,LF
Bo6g012090,LF
Bo6g012100,LF
Bo6g012080,LF
Bo6g011030,LF
Bo6g011020,LF
Bo6g011010,LF
Bo6g011000,LF
Bo6g010990,LF
Bo6g010980,LF
Bo6g010970,LF
Bo6g010960,LF
Bo6g010950,LF
Bo6g010940,LF
Bo6g010930,LF
Bo6g010920,LF
Bo6g010910,LF
Bo6g010840,LF
Bo6g010830,LF
Bo6g010820,LF
Bo6g010810,LF
Bo6g010800,LF
Bo6g010780,LF
Bo6g010770,LF
Bo6g010760,LF
Bo6g010720,LF
Bo6g010710,LF
Bo6g010670,LF
Bo6g010660,LF
Bo6g010650,LF
Bo6g010640,LF
Bo6g010630,LF
Bo6g010490,LF
Bo6g010440,LF
Bo6g010430,LF
Bo6g010420,LF
Bo6g010410,LF
Bo6g010400,LF
Bo6g010390,LF
Bo6g010370,LF
Bo6g010360,LF
Bo6g010350,LF
Bo6g010340,LF
Bo6g010330,LF
Bo6g010320,LF
Bo6g010310,LF
Bo6g010300,LF
Bo6g010290,LF
Bo6g010100,LF
Bo6g010090,LF
Bo6g010080,LF
Bo6g010070,LF
Bo6g010060,LF
Bo6g010050,LF
Bo6g010040,LF
Bo6g010030,LF
Bo6g010010,LF
Bo6g009980,LF
Bo6g009970,LF
Bo6g008960,LF
Bo6g008950,LF
Bo6g008940,LF
Bo6g008930,LF
Bo6g008920,LF
Bo6g008910,LF
Bo6g008880,LF
Bo6g008890,LF
Bo6g008870,LF
Bo6g008850,LF
Bo6g008820,LF
Bo6g008810,LF
Bo6g008800,LF
Bo6g008790,LF
Bo6g008770,LF
Bo6g008760,LF
Bo6g008750,LF
Bo6g008740,LF
Bo6g008730,LF
Bo6g008720,LF
Bo6g008710,LF
Bo6g008690,LF
Bo6g008680,LF
Bo6g008660,LF
Bo6g008650,LF
Bo6g008640,LF
Bo6g008630,LF
Bo6g008620,LF
Bo6g008610,LF
Bo6g008600,LF
Bo6g008590,LF
Bo6g008580,LF
Bo6g008570,LF
Bo6g008540,LF
Bo6g008500,LF
Bo6g008490,LF
Bo6g008480,LF
Bo6g008450,LF
Bo6g008440,LF
Bo6g008380,LF
Bo6g008290,LF
Bo6g008280,LF
Bo6g008270,LF
Bo6g008260,LF
Bo6g008250,LF
Bo6g008220,LF
Bo6g008210,LF
Bo6g008200,LF
Bo6g008190,LF
Bo6g008170,LF
Bo6g008160,LF
Bo6g008150,LF
Bo6g008140,LF
Bo6g008130,LF
Bo6g008100,LF
Bo6g008080,LF
Bo6g008050,LF
Bo6g008030,LF
Bo6g008020,LF
Bo6g008000,LF
Bo6g007990,LF
Bo6g007980,LF
Bo6g007960,LF
Bo6g007890,LF
Bo6g007870,LF
Bo6g007850,LF
Bo6g007840,LF
Bo6g007830,LF
Bo6g007820,LF
Bo6g007790,LF
Bo6g007780,LF
Bo6g007720,LF
Bo6g007710,LF
Bo6g007700,LF
Bo6g007690,LF
Bo6g007680,LF
Bo6g007670,LF
Bo6g007660,LF
Bo6g007650,LF
Bo6g007640,LF
Bo6g007600,LF
Bo6g007590,LF
Bo6g007580,LF
Bo6g007550,LF
Bo6g007540,LF
Bo6g007530,LF
Bo6g007520,LF
Bo6g007480,LF
Bo6g007470,LF
Bo6g007460,LF
Bo6g007450,LF
Bo6g007440,LF
Bo6g007430,LF
Bo6g007390,LF
Bo6g007320,LF
Bo6g007310,LF
Bo6g007300,LF
Bo6g007290,LF
Bo6g007280,LF
Bo6g007260,LF
Bo6g007220,LF
Bo6g007200,LF
Bo6g007190,LF
Bo6g007180,LF
Bo6g007170,LF
Bo6g007160,LF
Bo6g007150,LF
Bo6g007140,LF
Bo6g007130,LF
Bo6g007120,LF
Bo6g007110,LF
Bo6g007100,LF
Bo6g007090,LF
Bo6g007080,LF
Bo6g007070,LF
Bo6g007060,LF
Bo6g007050,LF
Bo6g007040,LF
Bo6g007030,LF
Bo6g007020,LF
Bo6g007010,LF
Bo6g007000,LF
Bo6g006990,LF
Bo6g006980,LF
Bo6g006960,LF
Bo6g006950,LF
Bo6g006940,LF
Bo6g006930,LF
Bo6g006910,LF
Bo6g006900,LF
Bo6g006890,LF
Bo6g006860,LF
Bo6g006850,LF
Bo6g006830,LF
Bo6g006800,LF
Bo6g006790,LF
Bo6g006780,LF
Bo6g006740,LF
Bo6g006730,LF
Bo6g006720,LF
Bo6g006710,LF
Bo6g006700,LF
Bo6g006690,LF
Bo6g006680,LF
Bo6g006670,LF
Bo6g006660,LF
Bo6g006650,LF
Bo6g006640,LF
Bo6g006630,LF
Bo6g006620,LF
Bo6g006600,LF
Bo6g006590,LF
Bo6g006560,LF
Bo6g006550,LF
Bo6g006540,LF
Bo6g006530,LF
Bo6g006500,LF
Bo6g006480,LF
Bo6g006470,LF
Bo6g006460,LF
Bo6g006450,LF
Bo6g006440,LF
Bo6g006420,LF
Bo6g006410,LF
Bo6g006400,LF
Bo6g006390,LF
Bo6g006380,LF
Bo6g006370,LF
Bo6g006290,LF
Bo6g006280,LF
Bo6g006260,LF
Bo6g006250,LF
Bo6g006240,LF
Bo6g006230,LF
Bo6g006220,LF
Bo6g006180,LF
Bo6g006170,LF
Bo6g006150,LF
Bo6g006140,LF
Bo6g006130,LF
Bo6g006110,LF
Bo6g006100,LF
Bo6g006060,LF
Bo6g006030,LF
Bo6g006020,LF
Bo6g006010,LF
Bo6g006000,LF
Bo6g005990,LF
Bo6g005980,LF
Bo6g005970,LF
Bo6g005940,LF
Bo6g005910,LF
Bo6g005900,LF
Bo6g005890,LF
Bo6g005850,LF
Bo6g005810,LF
Bo6g005800,LF
Bo6g005790,LF
Bo6g005780,LF
Bo6g005770,LF
Bo6g005760,LF
Bo6g005750,LF
Bo6g005740,LF
Bo6g005700,LF
Bo6g005670,LF
Bo6g005660,LF
Bo6g005650,LF
Bo6g005640,LF
Bo6g005630,LF
Bo6g005620,LF
Bo6g005610,LF
Bo6g005600,LF
Bo6g005590,LF
Bo6g005580,LF
Bo6g005570,LF
Bo6g005550,LF
Bo6g005530,LF
Bo6g005510,LF
Bo6g005500,LF
Bo6g005490,LF
Bo6g005470,LF
Bo6g005460,LF
Bo6g005450,LF
Bo6g005440,LF
Bo6g005430,LF
Bo6g005410,LF
Bo6g005400,LF
Bo6g005390,LF
Bo6g005380,LF
Bo6g005370,LF
Bo6g005360,LF
Bo6g005350,LF
Bo6g005340,LF
Bo6g005330,LF
Bo6g005320,LF
Bo6g005310,LF
Bo6g005300,LF
Bo6g005280,LF
Bo6g005260,LF
Bo6g005250,LF
Bo6g005230,LF
Bo6g005210,LF
Bo6g005160,LF
Bo6g005140,LF
Bo6g005130,LF
Bo6g005120,LF
Bo6g005110,LF
Bo6g005100,LF
Bo6g005080,LF
Bo6g005070,LF
Bo6g005060,LF
Bo6g005050,LF
Bo6g005040,LF
Bo6g005030,LF
Bo6g005020,LF
Bo6g005010,LF
Bo6g005000,LF
Bo6g004990,LF
Bo6g004960,LF
Bo6g004950,LF
Bo6g004930,LF
Bo6g004920,LF
Bo6g004910,LF
Bo6g004900,LF
Bo6g004890,LF
Bo6g004880,LF
