Feature	CG_Total_C	CG_Methylated_C	CG_Total_Reads	CG_Methylated_Reads	CG_Weighted_mC	CHG_Total_C	CHG_Methylated_C	CHG_Total_Reads	CHG_Methylated_Reads	CHG_Weighted_mC	CHH_Total_C	CHH_Methylated_C	CHH_Total_Reads	CHH_Methylated_Reads	CHH_Weighted_mC	CG_pvalue	CG_qvalue	CHG_pvalue	CHG_qvalue	CHH_pvalue	CHH_qvalue	Classification
p5.00_sc00028_p0049	12.0	6.0	105.0	38.0	0.3619047619047619	29.0	0.0	162.0	3.0	0.018518518518518517	68.0	0.0	463.0	2.0	0.0043196544276457895			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00028_p0050	22.0	3.0	158.0	13.0	0.08227848101265822	56.0	0.0	374.0	1.0	0.00267379679144385	147.0	0.0	925.0	3.0	0.003243243243243243	0.9700507874975052	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00028_p0051	14.0	0.0	99.0	17.0	0.1717171717171717	22.0	0.0	132.0	2.0	0.015151515151515154	52.0	0.0	409.0	1.0	0.002444987775061125			1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00028_p0052	4.0	0.0	21.0	1.0	0.047619047619047616	14.0	0.0	75.0	0.0	0.0	44.0	0.0	232.0	2.0	0.008620689655172414					1.0	1.0	Unmethylated
p5.00_sc00028_p0053	20.0	6.0	131.0	37.0	0.2824427480916031	45.0	0.0	303.0	2.0	0.006600660066006601	174.0	0.0	1132.0	5.0	0.00441696113074205	0.5188276111451281	1.0	1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00028_p0054	16.0	2.0	125.0	9.0	0.07200000000000001	17.0	0.0	108.0	3.0	0.027777777777777776	55.0	0.0	318.0	1.0	0.0031446540880503146					1.0	1.0	Unclassified
p5.00_sc00028_p0055	18.0	7.0	83.0	38.0	0.4578313253012048	29.0	0.0	138.0	0.0	0.0	90.0	0.0	476.0	2.0	0.004201680672268907			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00028_p0056	14.0	3.0	82.0	21.0	0.25609756097560976	20.0	0.0	143.0	0.0	0.0	44.0	0.0	352.0	4.0	0.011363636363636364			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00028_p0057	10.0	6.0	62.0	21.0	0.3387096774193548	21.0	0.0	113.0	0.0	0.0	48.0	0.0	270.0	2.0	0.007407407407407408			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00028_p0058	1.0	1.0	30.0	11.0	0.3666666666666665	3.0	0.0	67.0	0.0	0.0	5.0	0.0	147.0	0.0	0.0							NA
p5.00_sc00028_p0059	12.0	0.0	79.0	0.0	0.0	18.0	0.0	117.0	0.0	0.0	70.0	0.0	461.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00028_p0060	15.0	0.0	80.0	1.0	0.0125	9.0	0.0	63.0	0.0	0.0	19.0	0.0	137.0	0.0	0.0							Unmethylated
p5.00_sc00028_p0061	1.0	1.0	47.0	42.0	0.8936170212765957	3.0	3.0	42.0	35.0	0.8333333333333334	2.0	0.0	95.0	3.0	0.03157894736842105							NA
p5.00_sc00028_p0062	25.0	2.0	134.0	7.0	0.05223880597014925	14.0	0.0	80.0	2.0	0.025	47.0	0.0	259.0	0.0	0.0	0.9973839254706148	1.0			1.0	1.0	Unmethylated
p5.00_sc00028_p0063	8.0	0.0	75.0	0.0	0.0	15.0	0.0	110.0	2.0	0.01818181818181818	24.0	0.0	202.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00028_p0064	14.0	2.0	195.0	24.0	0.12307692307692307	26.0	0.0	252.0	1.0	0.003968253968253968	66.0	0.0	723.0	1.0	0.0013831258644536654			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00028_p0065	28.0	16.0	195.0	67.0	0.3435897435897436	67.0	0.0	414.0	2.0	0.004830917874396135	146.0	0.0	988.0	4.0	0.004048582995951417	0.0013218809286977221	0.0061829093969994475	1.0	1.0	1.0	1.0	gbM
p5.00_sc00028_p0066	25.0	0.0	151.0	1.0	0.006622516556291391	31.0	0.0	208.0	1.0	0.004807692307692308	134.0	0.0	795.0	2.0	0.0025157232704402514	1.0	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00028_p0067	49.0	24.0	270.0	106.0	0.3925925925925926	111.0	1.0	604.0	3.0	0.004966887417218543	258.0	0.0	1479.0	4.0	0.0027045300878972287	0.001774090487274896	0.008141730671430269	0.998247629555403	1.0	1.0	1.0	gbM
p5.00_sc00028_p0068	26.0	6.0	160.0	37.0	0.23125	45.0	0.0	267.0	1.0	0.003745318352059925	77.0	0.0	588.0	1.0	0.0017006802721088435	0.7887738789545137	1.0	1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00028_p0069	13.0	10.0	117.0	88.0	0.7521367521367521	23.0	0.0	181.0	1.0	0.0055248618784530384	84.0	0.0	728.0	4.0	0.005494505494505495			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00028_p0070	4.0	0.0	25.0	3.0	0.12	11.0	0.0	58.0	1.0	0.017241379310344827	16.0	0.0	97.0	0.0	0.0							Unmethylated
p5.00_sc00028_p0071	13.0	6.0	90.0	35.0	0.3888888888888889	37.0	0.0	244.0	4.0	0.016393442622950817	97.0	0.0	689.0	3.0	0.004354136429608128			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00028_p0072	28.0	18.0	186.0	100.0	0.5376344086021505	63.0	0.0	386.0	2.0	0.0051813471502590676	188.0	0.0	1111.0	3.0	0.0027002700270027003	8.192449885141861e-05	0.0004586794462165928	1.0	1.0	1.0	1.0	gbM
p5.00_sc00028_p0073											5.0	0.0	80.0	1.0	0.0125							NA
p5.00_sc00028_p0074											5.0	0.0	166.0	1.0	0.006024096385542169							NA
p5.00_sc00028_p0075	11.0	4.0	99.0	32.0	0.3232323232323233	23.0	0.0	215.0	0.0	0.0	60.0	0.0	495.0	0.0	0.0			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00028_p0076	52.0	10.0	271.0	72.0	0.2656826568265683	60.0	1.0	341.0	3.0	0.008797653958944279	128.0	0.0	801.0	5.0	0.006242197253433208	0.9514062651453364	1.0	0.9676355623923902	1.0	1.0	1.0	Unclassified
p5.00_sc00028_p0077	16.0	0.0	114.0	0.0	0.0	29.0	0.0	218.0	1.0	0.004587155963302753	78.0	0.0	590.0	0.0	0.0			1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00028_p0078	7.0	0.0	35.0	0.0	0.0	10.0	0.0	144.0	0.0	0.0	37.0	0.0	380.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00028_p0079	16.0	4.0	99.0	26.0	0.26262626262626265	16.0	0.0	111.0	2.0	0.01801801801801801	76.0	0.0	481.0	0.0	0.0					1.0	1.0	Unclassified
p5.00_sc00028_p0080	51.0	2.0	429.0	11.0	0.02564102564102564	85.0	0.0	613.0	3.0	0.004893964110929853	233.0	0.0	1676.0	3.0	0.0017899761336515516	0.9999991245052272	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00028_p0081	25.0	5.0	180.0	28.0	0.15555555555555556	28.0	0.0	208.0	0.0	0.0	57.0	0.0	468.0	0.0	0.0	0.8774283290772552	1.0	1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00028_p0082	12.0	2.0	69.0	4.0	0.05797101449275361	8.0	0.0	47.0	0.0	0.0	35.0	0.0	168.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00028_p0083	15.0	2.0	116.0	19.0	0.16379310344827586	23.0	0.0	177.0	1.0	0.005649717514124294	46.0	0.0	446.0	0.0	0.0			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00028_p0084	20.0	0.0	131.0	1.0	0.0076335877862595426	36.0	0.0	231.0	1.0	0.004329004329004329	63.0	0.0	561.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00028_p0085	8.0	0.0	97.0	0.0	0.0	10.0	0.0	105.0	1.0	0.009523809523809523	41.0	0.0	349.0	2.0	0.005730659025787965					1.0	1.0	Unmethylated
p5.00_sc00028_p0086	12.0	0.0	120.0	45.0	0.375	16.0	0.0	169.0	0.0	0.0	47.0	0.0	511.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00028_p0087	2.0	1.0	55.0	19.0	0.34545454545454546	5.0	0.0	88.0	0.0	0.0	31.0	0.0	383.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00028_p0088	9.0	0.0	44.0	0.0	0.0	5.0	0.0	30.0	0.0	0.0	9.0	0.0	65.0	0.0	0.0							Unmethylated
p5.00_sc00028_p0089	20.0	12.0	119.0	71.0	0.5966386554621849	54.0	0.0	274.0	16.0	0.0583941605839416	118.0	0.0	685.0	6.0	0.008759124087591242	0.003065706324307723	0.013579541641830315	1.0	1.0	1.0	1.0	gbM
p5.00_sc00028_p0090	25.0	7.0	164.0	35.0	0.21341463414634146	29.0	0.0	186.0	0.0	0.0	86.0	0.0	504.0	1.0	0.001984126984126984	0.5905163962929023	1.0	1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00028_p0091	9.0	2.0	66.0	14.0	0.21212121212121213	10.0	0.0	88.0	1.0	0.011363636363636364	28.0	0.0	203.0	0.0	0.0					1.0	1.0	Unclassified
p5.00_sc00028_p0092	10.0	10.0	53.0	47.0	0.8867924528301887	22.0	0.0	122.0	1.0	0.008196721311475409	70.0	0.0	382.0	2.0	0.005235602094240838			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00028_p0093	28.0	19.0	156.0	92.0	0.5897435897435898	65.0	0.0	332.0	1.0	0.0030120481927710845	181.0	0.0	1008.0	4.0	0.003968253968253968	1.647307851733845e-05	0.00010187798476785592	1.0	1.0	1.0	1.0	gbM
p5.00_sc00028_p0094	6.0	2.0	54.0	10.0	0.1851851851851852	12.0	0.0	94.0	1.0	0.010638297872340424	30.0	0.0	210.0	0.0	0.0					1.0	1.0	Unclassified
p5.00_sc00028_p0095	14.0	1.0	85.0	5.0	0.05882352941176471	25.0	0.0	139.0	0.0	0.0	51.0	0.0	316.0	1.0	0.0031645569620253164			1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00028_p0096	12.0	0.0	116.0	0.0	0.0	10.0	0.0	73.0	0.0	0.0	35.0	0.0	274.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00028_p0097	28.0	7.0	148.0	48.0	0.32432432432432434	46.0	0.0	281.0	2.0	0.007117437722419929	147.0	0.0	880.0	2.0	0.002272727272727273	0.7195614442753999	1.0	1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00028_p0098	24.0	2.0	103.0	5.0	0.04854368932038835	16.0	0.0	77.0	0.0	0.0	39.0	0.0	176.0	0.0	0.0	0.9964815058069812	1.0			1.0	1.0	Unmethylated
p5.00_sc00028_p0099	11.0	9.0	76.0	38.0	0.5	22.0	0.0	139.0	1.0	0.007194244604316547	88.0	0.0	490.0	0.0	0.0			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00028_p0100	44.0	32.0	266.0	172.0	0.6466165413533834	88.0	0.0	554.0	3.0	0.005415162454873646	319.0	0.0	1740.0	5.0	0.002873563218390805	1.361767599537358e-09	1.4099013743857476e-08	1.0	1.0	1.0	1.0	gbM
p5.00_sc00028_p0101	16.0	2.0	96.0	8.0	0.08333333333333333	16.0	0.0	99.0	0.0	0.0	37.0	0.0	204.0	2.0	0.00980392156862745					1.0	1.0	Unclassified
p5.00_sc00028_p0102	21.0	11.0	119.0	54.0	0.4537815126050421	33.0	0.0	229.0	2.0	0.008733624454148471	106.0	0.0	694.0	0.0	0.0	0.017273211069541706	0.0673700097195424	1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00028_p0103	39.0	22.0	232.0	140.0	0.603448275862069	63.0	0.0	381.0	5.0	0.013123359580052492	202.0	0.0	1243.0	8.0	0.0064360418342719215	0.0002219156949845541	0.0011643207812327269	1.0	1.0	1.0	1.0	gbM
p5.00_sc00028_p0104	19.0	4.0	92.0	19.0	0.2065217391304348	30.0	0.0	142.0	0.0	0.0	61.0	0.0	319.0	0.0	0.0			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00028_p0105	31.0	12.0	150.0	71.0	0.4733333333333333	69.0	0.0	405.0	4.0	0.009876543209876543	187.0	0.0	1182.0	3.0	0.0025380710659898475	0.14054122559866955	0.4571852347464519	1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00028_p0106	12.0	5.0	80.0	28.0	0.35	17.0	0.0	114.0	2.0	0.017543859649122806	46.0	0.0	290.0	0.0	0.0					1.0	1.0	Unclassified
p5.00_sc00028_p0107	19.0	9.0	125.0	63.0	0.504	47.0	0.0	261.0	1.0	0.0038314176245210726	144.0	0.0	804.0	4.0	0.0049751243781094535			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00028_p0108	45.0	16.0	316.0	88.0	0.27848101265822783	66.0	0.0	368.0	0.0	0.0	182.0	0.0	1136.0	6.0	0.00528169014084507	0.1809262400431268	0.5662335182341793	1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00028_p0109	10.0	8.0	63.0	41.0	0.6507936507936508	32.0	0.0	193.0	1.0	0.0051813471502590676	75.0	0.0	458.0	3.0	0.006550218340611353			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00028_p0110	18.0	12.0	157.0	88.0	0.5605095541401274	75.0	0.0	462.0	8.0	0.017316017316017316	166.0	0.0	1230.0	19.0	0.015447154471544716			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00028_p0111	28.0	24.0	145.0	82.0	0.5655172413793104	39.0	0.0	223.0	1.0	0.004484304932735426	116.0	0.0	771.0	3.0	0.003891050583657589	4.176945257562754e-10	4.751591665724417e-09	1.0	1.0	1.0	1.0	gbM
p5.00_sc00028_p0112	17.0	8.0	156.0	39.0	0.25	19.0	0.0	152.0	1.0	0.006578947368421052	71.0	0.0	454.0	1.0	0.002202643171806168					1.0	1.0	Unclassified
p5.00_sc00028_p0113	33.0	5.0	285.0	26.0	0.0912280701754386	38.0	3.0	254.0	14.0	0.05511811023622047	135.0	0.0	958.0	2.0	0.0020876826722338203	0.9760159495519896	1.0	0.3543654752622271	1.0	1.0	1.0	Unclassified
p5.00_sc00028_p0114	15.0	4.0	89.0	17.0	0.19101123595505612	16.0	0.0	109.0	0.0	0.0	32.0	0.0	265.0	0.0	0.0					1.0	1.0	Unclassified
p5.00_sc00028_p0115	25.0	2.0	127.0	6.0	0.047244094488188976	22.0	0.0	104.0	0.0	0.0	74.0	0.0	388.0	3.0	0.007731958762886598	0.9973839254706148	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00028_p0116	102.0	69.0	529.0	334.0	0.6313799621928167	226.0	0.0	1241.0	16.0	0.0128928283642224	677.0	0.0	4045.0	18.0	0.004449938195302843	2.2231758212763998e-16	7.727594475066303e-15	1.0	1.0	1.0	1.0	gbM
p5.00_sc00028_p0117	76.0	20.0	391.0	105.0	0.26854219948849106	103.0	0.0	577.0	4.0	0.006932409012131714	312.0	0.0	1753.0	7.0	0.003993154592127781	0.693744969893336	1.0	1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00028_p0118	22.0	0.0	105.0	0.0	0.0	17.0	0.0	96.0	0.0	0.0	40.0	0.0	211.0	1.0	0.0047393364928909965	1.0	1.0			1.0	1.0	Unmethylated
p5.00_sc00028_p0119	8.0	2.0	67.0	11.0	0.16417910447761194	3.0	2.0	38.0	13.0	0.34210526315789475	7.0	0.0	123.0	1.0	0.008130081300813009							NA
p5.00_sc00028_p0120	15.0	0.0	114.0	0.0	0.0	19.0	0.0	143.0	0.0	0.0	48.0	0.0	329.0	1.0	0.00303951367781155					1.0	1.0	Unmethylated
p5.00_sc00028_p0121	4.0	0.0	20.0	5.0	0.25	2.0	0.0	20.0	0.0	0.0	2.0	0.0	31.0	1.0	0.03225806451612903							NA
p5.00_sc00028_p0122	28.0	0.0	191.0	0.0	0.0	36.0	0.0	197.0	1.0	0.005076142131979695	89.0	0.0	501.0	2.0	0.003992015968063872	1.0	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00028_p0123	32.0	7.0	266.0	34.0	0.12781954887218044	37.0	0.0	279.0	0.0	0.0	101.0	0.0	766.0	2.0	0.0026109660574412533	0.8437777583548918	1.0	1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00028_p0124	21.0	0.0	196.0	0.0	0.0	25.0	0.0	176.0	0.0	0.0	42.0	0.0	418.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00028_p0125	40.0	0.0	303.0	0.0	0.0	27.0	0.0	211.0	0.0	0.0	83.0	0.0	647.0	1.0	0.0015455950540958269	1.0	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00028_p0126	12.0	7.0	118.0	25.0	0.21186440677966095	10.0	2.0	105.0	10.0	0.09523809523809523	46.0	0.0	376.0	1.0	0.002659574468085107					1.0	1.0	Unclassified
p5.00_sc00028_p0127											3.0	0.0	98.0	0.0	0.0							NA
p5.00_sc00028_p0128	27.0	3.0	177.0	14.0	0.07909604519774012	22.0	0.0	139.0	13.0	0.09352517985611512	43.0	0.0	307.0	1.0	0.0032573289902280127	0.9917837237023196	1.0	1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00028_p0129	5.0	0.0	25.0	0.0	0.0	4.0	0.0	22.0	0.0	0.0	7.0	0.0	57.0	1.0	0.017543859649122806							NA
p5.00_sc00028_p0130	21.0	0.0	156.0	0.0	0.0	15.0	0.0	103.0	0.0	0.0	12.0	0.0	229.0	0.0	0.0	1.0	1.0					Unmethylated
p5.00_sc00028_p0131	9.0	0.0	89.0	0.0	0.0	9.0	0.0	72.0	0.0	0.0	26.0	0.0	228.0	2.0	0.008771929824561403					1.0	1.0	Unmethylated
p5.00_sc00028_p0132	39.0	0.0	232.0	0.0	0.0	24.0	0.0	181.0	1.0	0.0055248618784530384	75.0	0.0	476.0	1.0	0.0021008403361344537	1.0	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00028_p0133	11.0	0.0	55.0	2.0	0.03636363636363636	6.0	0.0	34.0	0.0	0.0	23.0	0.0	100.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00028_p0134																						NA
p5.00_sc00028_p0135	4.0	0.0	36.0	0.0	0.0	2.0	0.0	53.0	1.0	0.018867924528301886	8.0	0.0	123.0	0.0	0.0							NA
p5.00_sc00126_p0090						1.0	0.0	32.0	1.0	0.03125												NA
p5.00_sc00126_p0089	23.0	17.0	114.0	67.0	0.5877192982456141	14.0	9.0	79.0	40.0	0.5063291139240507	34.0	0.0	167.0	6.0	0.03592814371257485	7.727213738118422e-06	4.887609161397904e-05			1.0	1.0	gbM
p5.00_sc00126_p0088	7.0	0.0	39.0	0.0	0.0	9.0	0.0	37.0	0.0	0.0	17.0	0.0	65.0	1.0	0.015384615384615384							Unmethylated
p5.00_sc00126_p0087	2.0	1.0	31.0	19.0	0.6129032258064516	6.0	0.0	57.0	1.0	0.017543859649122806	23.0	0.0	213.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00126_p0086																						NA
p5.00_sc00126_p0085																						NA
p5.00_sc00126_p0084	19.0	0.0	156.0	0.0	0.0	9.0	0.0	54.0	0.0	0.0	14.0	0.0	76.0	0.0	0.0							Unmethylated
p5.00_sc00126_p0083	3.0	2.0	30.0	17.0	0.5666666666666667	13.0	0.0	104.0	2.0	0.019230769230769232	34.0	0.0	284.0	1.0	0.0035211267605633804					1.0	1.0	Unclassified
p5.00_sc00126_p0082	31.0	14.0	195.0	58.0	0.29743589743589743	60.0	0.0	421.0	0.0	0.0	179.0	0.0	1102.0	3.0	0.0027223230490018148	0.034019428171456034	0.12447264459614615	1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00126_p0081	13.0	2.0	168.0	8.0	0.047619047619047616	14.0	0.0	180.0	4.0	0.022222222222222227	62.0	0.0	594.0	2.0	0.0033670033670033677					1.0	1.0	Unmethylated
p5.00_sc00126_p0080	21.0	0.0	121.0	0.0	0.0	27.0	0.0	155.0	1.0	0.0064516129032258064	64.0	0.0	390.0	1.0	0.002564102564102564	1.0	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00126_p0079	3.0	3.0	15.0	12.0	0.8	2.0	0.0	12.0	0.0	0.0	16.0	0.0	109.0	0.0	0.0							Unclassified
p5.00_sc00126_p0078						7.0	0.0	44.0	0.0	0.0	12.0	0.0	107.0	0.0	0.0							NA
p5.00_sc00126_p0077	30.0	11.0	184.0	47.0	0.2554347826086957	83.0	0.0	629.0	1.0	0.001589825119236884	278.0	0.0	2021.0	4.0	0.0019792182088075212	0.2065749391110371	0.6416899639411116	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00126_p0076	16.0	10.0	88.0	42.0	0.4772727272727273	22.0	0.0	147.0	0.0	0.0	68.0	1.0	398.0	3.0	0.007537688442211055			1.0	1.0	0.5424152414027688	1.0	Unclassified
p5.00_sc00126_p0075	13.0	10.0	62.0	39.0	0.6290322580645161	18.0	0.0	111.0	2.0	0.01801801801801801	29.0	0.0	196.0	0.0	0.0					1.0	1.0	Unclassified
p5.00_sc00126_p0074	15.0	1.0	110.0	4.0	0.03636363636363636	24.0	0.0	146.0	0.0	0.0	49.0	0.0	289.0	1.0	0.0034602076124567475			1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00126_p0073	12.0	12.0	71.0	68.0	0.9577464788732394	15.0	14.0	81.0	68.0	0.8395061728395061	30.0	1.0	163.0	10.0	0.061349693251533735					0.29171501224734764	1.0	Unclassified
p5.00_sc00126_p0072	10.0	8.0	70.0	43.0	0.6142857142857143	31.0	0.0	219.0	0.0	0.0	86.0	0.0	620.0	3.0	0.004838709677419355			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00126_p0071	5.0	1.0	46.0	8.0	0.17391304347826084	13.0	0.0	107.0	1.0	0.009345794392523364	61.0	0.0	394.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00126_p0070	14.0	4.0	78.0	17.0	0.21794871794871795	20.0	0.0	122.0	0.0	0.0	59.0	0.0	364.0	0.0	0.0			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00126_p0069	8.0	0.0	58.0	0.0	0.0	4.0	0.0	40.0	0.0	0.0	34.0	0.0	246.0	1.0	0.0040650406504065045					1.0	1.0	Unmethylated
p5.00_sc00126_p0068	2.0	0.0	25.0	0.0	0.0	5.0	0.0	31.0	1.0	0.03225806451612903	8.0	0.0	109.0	0.0	0.0							NA
p5.00_sc00126_p0067	6.0	0.0	32.0	1.0	0.03125	14.0	0.0	80.0	1.0	0.0125	33.0	0.0	220.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00126_p0066	21.0	6.0	134.0	29.0	0.2164179104477612	30.0	0.0	170.0	2.0	0.011764705882352941	85.0	0.0	497.0	0.0	0.0	0.5730281959477346	1.0	1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00126_p0065											4.0	0.0	97.0	0.0	0.0							NA
p5.00_sc00126_p0064	15.0	4.0	126.0	26.0	0.20634920634920634	5.0	2.0	64.0	8.0	0.125	25.0	0.0	226.0	6.0	0.02654867256637168					1.0	1.0	Unclassified
p5.00_sc00126_p0063	31.0	0.0	309.0	0.0	0.0	12.0	0.0	150.0	0.0	0.0	40.0	0.0	385.0	0.0	0.0	1.0	1.0			1.0	1.0	Unmethylated
p5.00_sc00126_p0062	25.0	12.0	191.0	55.0	0.2879581151832461	41.0	0.0	217.0	1.0	0.004608294930875576	96.0	1.0	558.0	4.0	0.007168458781362006	0.02905646239279343	0.10842739544984746	1.0	1.0	0.6683609074067858	1.0	Unclassified
p5.00_sc00126_p0061	28.0	0.0	133.0	0.0	0.0	15.0	0.0	88.0	0.0	0.0	20.0	0.0	160.0	0.0	0.0	1.0	1.0			1.0	1.0	Unmethylated
p5.00_sc00126_p0060	22.0	0.0	131.0	0.0	0.0	32.0	0.0	205.0	1.0	0.004878048780487805	64.0	0.0	509.0	1.0	0.001964636542239685	1.0	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00126_p0059	36.0	18.0	187.0	83.0	0.4438502673796792	87.0	0.0	486.0	1.0	0.00205761316872428	272.0	0.0	1533.0	3.0	0.0019569471624266144	0.004880681287738416	0.020963475462437087	1.0	1.0	1.0	1.0	gbM
p5.00_sc00126_p0058	21.0	16.0	129.0	83.0	0.6434108527131783	113.0	0.0	781.0	3.0	0.003841229193341869	216.0	0.0	1490.0	3.0	0.0020134228187919465	7.5381455907730746e-06	4.855161358644632e-05	1.0	1.0	1.0	1.0	gbM
p5.00_sc00126_p0057	15.0	3.0	83.0	33.0	0.3975903614457832	25.0	0.0	138.0	1.0	0.007246376811594203	59.0	0.0	371.0	1.0	0.0026954177897574125			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00126_p0056	12.0	0.0	103.0	0.0	0.0	10.0	0.0	86.0	2.0	0.02325581395348837	35.0	0.0	315.0	1.0	0.0031746031746031746					1.0	1.0	Unmethylated
p5.00_sc00126_p0055	4.0	0.0	25.0	2.0	0.08	11.0	0.0	61.0	1.0	0.016393442622950817	29.0	0.0	165.0	1.0	0.006060606060606061					1.0	1.0	Unmethylated
p5.00_sc00126_p0054	17.0	0.0	101.0	0.0	0.0	27.0	0.0	157.0	0.0	0.0	51.0	0.0	353.0	0.0	0.0			1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00126_p0053	17.0	17.0	81.0	72.0	0.8888888888888888	8.0	8.0	43.0	40.0	0.9302325581395348	29.0	3.0	152.0	14.0	0.09210526315789473					0.004370435981748364	0.3570553209088801	Unclassified
p5.00_sc00126_p0052	45.0	18.0	217.0	75.0	0.3456221198156682	93.0	0.0	497.0	0.0	0.0	255.0	0.0	1388.0	3.0	0.0021613832853025947	0.061611343750257036	0.21505251923613666	1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00126_p0051	28.0	0.0	145.0	0.0	0.0	33.0	0.0	194.0	0.0	0.0	111.0	0.0	646.0	1.0	0.0015479876160990713	1.0	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00126_p0050	17.0	0.0	123.0	0.0	0.0	31.0	0.0	188.0	1.0	0.005319148936170214	110.0	0.0	629.0	0.0	0.0			1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00126_p0049	51.0	0.0	276.0	0.0	0.0	36.0	0.0	180.0	0.0	0.0	34.0	0.0	226.0	1.0	0.004424778761061947	1.0	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00126_p0048																						NA
p5.00_sc00126_p0047	2.0	2.0	33.0	14.0	0.42424242424242425	11.0	0.0	92.0	1.0	0.010869565217391304	39.0	0.0	251.0	0.0	0.0					1.0	1.0	Unclassified
p5.00_sc00126_p0046	4.0	0.0	23.0	0.0	0.0	12.0	0.0	63.0	0.0	0.0	35.0	0.0	189.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00126_p0045	11.0	0.0	82.0	0.0	0.0	43.0	0.0	250.0	0.0	0.0	62.0	0.0	509.0	2.0	0.003929273084479371			1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00126_p0044	16.0	15.0	204.0	117.0	0.5735294117647058	21.0	0.0	169.0	1.0	0.005917159763313609	80.0	0.0	562.0	0.0	0.0			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00126_p0043	36.0	6.0	228.0	26.0	0.11403508771929825	45.0	0.0	341.0	1.0	0.0029325513196480947	103.0	0.0	666.0	2.0	0.003003003003003003	0.965292190924864	1.0	1.0	1.0	1.0	1.0	Unclassified
