row,column,cor,p,sps,p.adjust
Genes,TEs,-0.382682229665591,0,Slycopersicum,0
TEs,TEs,1,NA,Slycopersicum,NA
TE.nucleotidess,TEs,0.868857581752622,0,Slycopersicum,0
gbM,TEs,-0.350465778663962,0,Slycopersicum,0
teM,TEs,-0.0830563103851998,0,Slycopersicum,0
unM,TEs,-0.257122871423979,0,Slycopersicum,0
Unclassified,TEs,-0.309725412030342,0,Slycopersicum,0
Genes,TE.nucleotidess,-0.560449225344898,0,Slycopersicum,0
TEs,TE.nucleotidess,0.868857581752622,0,Slycopersicum,0
TE.nucleotidess,TE.nucleotidess,1,NA,Slycopersicum,NA
gbM,TE.nucleotidess,-0.520244099663532,0,Slycopersicum,0
teM,TE.nucleotidess,-0.141480949044646,0,Slycopersicum,0
unM,TE.nucleotidess,-0.390488428532722,0,Slycopersicum,0
Unclassified,TE.nucleotidess,-0.464867257431165,0,Slycopersicum,0
Genes,gbM,0.778578828092712,0,Slycopersicum,0
TEs,gbM,-0.350465778663962,0,Slycopersicum,0
TE.nucleotidess,gbM,-0.520244099663532,0,Slycopersicum,0
gbM,gbM,1,NA,Slycopersicum,NA
teM,gbM,0.115591238794584,0,Slycopersicum,0
unM,gbM,0.348719775615336,0,Slycopersicum,0
Unclassified,gbM,0.506501472719161,0,Slycopersicum,0
Genes,teM,0.446878496092349,0,Slycopersicum,0
TEs,teM,-0.0830563103851998,0,Slycopersicum,0
TE.nucleotidess,teM,-0.141480949044646,0,Slycopersicum,0
gbM,teM,0.115591238794584,0,Slycopersicum,0
teM,teM,1,NA,Slycopersicum,NA
unM,teM,0.0325830614069435,2.7313316016242e-05,Slycopersicum,3.02996613791972e-05
Unclassified,teM,0.110873376729328,0,Slycopersicum,0
Genes,unM,0.620903037256821,0,Slycopersicum,0
TEs,unM,-0.257122871423979,0,Slycopersicum,0
TE.nucleotidess,unM,-0.390488428532722,0,Slycopersicum,0
gbM,unM,0.348719775615336,0,Slycopersicum,0
teM,unM,0.0325830614069435,2.7313316016242e-05,Slycopersicum,3.02996613791972e-05
unM,unM,1,NA,Slycopersicum,NA
Unclassified,unM,0.472588060170557,0,Slycopersicum,0
Genes,Unclassified,0.766954163982065,0,Slycopersicum,0
TEs,Unclassified,-0.309725412030342,0,Slycopersicum,0
TE.nucleotidess,Unclassified,-0.464867257431165,0,Slycopersicum,0
gbM,Unclassified,0.506501472719161,0,Slycopersicum,0
teM,Unclassified,0.110873376729328,0,Slycopersicum,0
unM,Unclassified,0.472588060170557,0,Slycopersicum,0
Unclassified,Unclassified,1,NA,Slycopersicum,NA
Genes,Genes,1,NA,Stuberosum,NA
TEs,Genes,-0.175216910632021,0,Stuberosum,0
TE.nucleotidess,Genes,-0.371149496055157,0,Stuberosum,0
gbM,Genes,0.658624042638036,0,Stuberosum,0
teM,Genes,0.280997836813003,0,Stuberosum,0
unM,Genes,0.564915564993625,0,Stuberosum,0
Unclassified,Genes,0.572028328433342,0,Stuberosum,0
Genes,TEs,-0.175216910632021,0,Stuberosum,0
TEs,TEs,1,NA,Stuberosum,NA
TE.nucleotidess,TEs,0.698690322793297,0,Stuberosum,0
gbM,TEs,-0.247152477516764,0,Stuberosum,0
teM,TEs,0.0959481041999384,0,Stuberosum,0
unM,TEs,-0.167289268221667,0,Stuberosum,0
Unclassified,TEs,-0.14805686195003,0,Stuberosum,0
Genes,TE.nucleotidess,-0.371149496055157,0,Stuberosum,0
TEs,TE.nucleotidess,0.698690322793297,0,Stuberosum,0
TE.nucleotidess,TE.nucleotidess,1,NA,Stuberosum,NA
gbM,TE.nucleotidess,-0.496636553494867,0,Stuberosum,0
teM,TE.nucleotidess,0.204210010190746,0,Stuberosum,0
unM,TE.nucleotidess,-0.381083188658736,0,Stuberosum,0
Unclassified,TE.nucleotidess,-0.332003738012534,0,Stuberosum,0
Genes,gbM,0.658624042638036,0,Stuberosum,0
TEs,gbM,-0.247152477516764,0,Stuberosum,0
TE.nucleotidess,gbM,-0.496636553494867,0,Stuberosum,0
gbM,gbM,1,NA,Stuberosum,NA
teM,gbM,-0.0670641082459512,0,Stuberosum,0
unM,gbM,0.314966083595323,0,Stuberosum,0
Unclassified,gbM,0.328531901078055,0,Stuberosum,0
Genes,teM,0.280997836813003,0,Stuberosum,0
TEs,teM,0.0959481041999384,0,Stuberosum,0
TE.nucleotidess,teM,0.204210010190746,0,Stuberosum,0
gbM,teM,-0.0670641082459512,0,Stuberosum,0
teM,teM,1,NA,Stuberosum,NA
unM,teM,-0.101004645802379,0,Stuberosum,0
Unclassified,teM,-0.0356365752626079,9.28509206143957e-06,Stuberosum,1.03511581870123e-05
Genes,unM,0.564915564993625,0,Stuberosum,0
TEs,unM,-0.167289268221667,0,Stuberosum,0
TE.nucleotidess,unM,-0.381083188658736,0,Stuberosum,0
gbM,unM,0.314966083595323,0,Stuberosum,0
teM,unM,-0.101004645802379,0,Stuberosum,0
unM,unM,1,NA,Stuberosum,NA
Unclassified,unM,0.313880441092366,0,Stuberosum,0
Genes,Unclassified,0.572028328433342,0,Stuberosum,0
TEs,Unclassified,-0.14805686195003,0,Stuberosum,0
TE.nucleotidess,Unclassified,-0.332003738012534,0,Stuberosum,0
gbM,Unclassified,0.328531901078055,0,Stuberosum,0
teM,Unclassified,-0.0356365752626079,9.28509206143957e-06,Stuberosum,1.03511581870123e-05
unM,Unclassified,0.313880441092366,0,Stuberosum,0
Unclassified,Unclassified,1,NA,Stuberosum,NA
Genes,Genes,1,NA,Sviridis,NA
TEs,Genes,-0.529529496193469,0,Sviridis,0
TE.nucleotidess,Genes,-0.688354180925606,0,Sviridis,0
gbM,Genes,0.558060201246148,0,Sviridis,0
teM,Genes,0.218171863622291,0,Sviridis,0
unM,Genes,0.854276505696533,0,Sviridis,0
Unclassified,Genes,0.537298847309061,0,Sviridis,0
Genes,TEs,-0.529529496193469,0,Sviridis,0
TEs,TEs,1,NA,Sviridis,NA
TE.nucleotidess,TEs,0.731553146581247,0,Sviridis,0
gbM,TEs,-0.449788847432946,0,Sviridis,0
teM,TEs,0.00541576620156642,0.629876826604352,Sviridis,0.636217868482919
unM,TEs,-0.427714517987043,0,Sviridis,0
Unclassified,TEs,-0.343919005355904,0,Sviridis,0
Genes,TE.nucleotidess,-0.688354180925606,0,Sviridis,0
TEs,TE.nucleotidess,0.731553146581247,0,Sviridis,0
TE.nucleotidess,TE.nucleotidess,1,NA,Sviridis,NA
gbM,TE.nucleotidess,-0.520942888665242,0,Sviridis,0
teM,TE.nucleotidess,-0.0456468848451283,4.82815890041621e-05,Sviridis,5.32986245363795e-05
unM,TE.nucleotidess,-0.5847557052576,0,Sviridis,0
Unclassified,TE.nucleotidess,-0.410816521905985,0,Sviridis,0
Genes,gbM,0.558060201246148,0,Sviridis,0
TEs,gbM,-0.449788847432946,0,Sviridis,0
TE.nucleotidess,gbM,-0.520942888665242,0,Sviridis,0
gbM,gbM,1,NA,Sviridis,NA
teM,gbM,-0.0432656739274576,0.000117349726185711,Sviridis,0.000129070405293176
unM,gbM,0.263165966445673,0,Sviridis,0
Unclassified,gbM,0.250476313104383,0,Sviridis,0
Genes,teM,0.218171863622291,0,Sviridis,0
TEs,teM,0.00541576620156642,0.629876826604352,Sviridis,0.636217868482919
TE.nucleotidess,teM,-0.0456468848451283,4.82815890041621e-05,Sviridis,5.32986245363795e-05
gbM,teM,-0.0432656739274576,0.000117349726185711,Sviridis,0.000129070405293176
teM,teM,1,NA,Sviridis,NA
unM,teM,0.00643920806951113,0.566665798575327,Sviridis,0.574942939453393
Unclassified,teM,0.00554004476478029,0.622041683546724,Sviridis,0.629007435882074
Genes,unM,0.854276505696533,0,Sviridis,0
TEs,unM,-0.427714517987043,0,Sviridis,0
TE.nucleotidess,unM,-0.5847557052576,0,Sviridis,0
gbM,unM,0.263165966445673,0,Sviridis,0
teM,unM,0.00643920806951113,0.566665798575327,Sviridis,0.574942939453393
unM,unM,1,NA,Sviridis,NA
Unclassified,unM,0.26755361599696,0,Sviridis,0
Genes,Unclassified,0.537298847309061,0,Sviridis,0
TEs,Unclassified,-0.343919005355904,0,Sviridis,0
TE.nucleotidess,Unclassified,-0.410816521905985,0,Sviridis,0
gbM,Unclassified,0.250476313104383,0,Sviridis,0
teM,Unclassified,0.00554004476478029,0.622041683546724,Sviridis,0.629007435882074
unM,Unclassified,0.26755361599696,0,Sviridis,0
Unclassified,Unclassified,1,NA,Sviridis,NA
Genes,Genes,1,NA,Tcacao,NA
TEs,Genes,-0.481129715855664,0,Tcacao,0
TE.nucleotidess,Genes,-0.526409534696904,0,Tcacao,0
gbM,Genes,0.502876845232021,0,Tcacao,0
teM,Genes,0.134497681854527,0,Tcacao,0
unM,Genes,0.928183500090286,0,Tcacao,0
Unclassified,Genes,0.419249377205805,0,Tcacao,0
Genes,TEs,-0.481129715855664,0,Tcacao,0
TEs,TEs,1,NA,Tcacao,NA
TE.nucleotidess,TEs,0.948739761687766,0,Tcacao,0
gbM,TEs,-0.356496103188905,0,Tcacao,0
teM,TEs,0.13336843102655,0,Tcacao,0
unM,TEs,-0.491903553582669,0,Tcacao,0
Unclassified,TEs,-0.181839942403266,0,Tcacao,0
Genes,TE.nucleotidess,-0.526409534696904,0,Tcacao,0
TEs,TE.nucleotidess,0.948739761687766,0,Tcacao,0
TE.nucleotidess,TE.nucleotidess,1,NA,Tcacao,NA
gbM,TE.nucleotidess,-0.379499408380851,0,Tcacao,0
teM,TE.nucleotidess,0.100743280687144,0,Tcacao,0
unM,TE.nucleotidess,-0.531174445210761,0,Tcacao,0
Unclassified,TE.nucleotidess,-0.205721482457318,0,Tcacao,0
Genes,gbM,0.502876845232021,0,Tcacao,0
TEs,gbM,-0.356496103188905,0,Tcacao,0
TE.nucleotidess,gbM,-0.379499408380851,0,Tcacao,0
gbM,gbM,1,NA,Tcacao,NA
teM,gbM,-0.0601083028948083,1.94510726636565e-07,Tcacao,2.21492038023731e-07
unM,gbM,0.362370359223069,0,Tcacao,0
Unclassified,gbM,0.169612006033469,0,Tcacao,0
Genes,teM,0.134497681854527,0,Tcacao,0
TEs,teM,0.13336843102655,0,Tcacao,0
TE.nucleotidess,teM,0.100743280687144,0,Tcacao,0
gbM,teM,-0.0601083028948083,1.94510726636565e-07,Tcacao,2.21492038023731e-07
teM,teM,1,NA,Tcacao,NA
unM,teM,-0.0509807481106772,1.01913753702831e-05,Tcacao,1.1347487002917e-05
Unclassified,teM,0.0314779340364389,0.00645465864263239,Tcacao,0.00687329805931256
Genes,unM,0.928183500090286,0,Tcacao,0
TEs,unM,-0.491903553582669,0,Tcacao,0
TE.nucleotidess,unM,-0.531174445210761,0,Tcacao,0
gbM,unM,0.362370359223069,0,Tcacao,0
teM,unM,-0.0509807481106772,1.01913753702831e-05,Tcacao,1.1347487002917e-05
unM,unM,1,NA,Tcacao,NA
Unclassified,unM,0.253313586854344,0,Tcacao,0
Genes,Unclassified,0.419249377205805,0,Tcacao,0
TEs,Unclassified,-0.181839942403266,0,Tcacao,0
TE.nucleotidess,Unclassified,-0.205721482457318,0,Tcacao,0
gbM,Unclassified,0.169612006033469,0,Tcacao,0
teM,Unclassified,0.0314779340364389,0.00645465864263239,Tcacao,0.00687329805931256
unM,Unclassified,0.253313586854344,0,Tcacao,0
Unclassified,Unclassified,1,NA,Tcacao,NA
Genes,Genes,1,NA,Vvinifera,NA
TEs,Genes,-0.363153058220882,0,Vvinifera,0
TE.nucleotidess,Genes,-0.41650741597795,0,Vvinifera,0
gbM,Genes,0.426481752280313,0,Vvinifera,0
teM,Genes,0.285648636883098,0,Vvinifera,0
unM,Genes,0.766155178605744,0,Vvinifera,0
Unclassified,Genes,0.3892049106967,0,Vvinifera,0
Genes,TEs,-0.363153058220882,0,Vvinifera,0
TEs,TEs,1,NA,Vvinifera,NA
TE.nucleotidess,TEs,0.827819736245366,0,Vvinifera,0
gbM,TEs,-0.34174836860764,0,Vvinifera,0
teM,TEs,0.0475055995929029,2.72294357683833e-06,Vvinifera,3.05443236010561e-06
unM,TEs,-0.311164424125064,0,Vvinifera,0
Unclassified,TEs,-0.162508951071341,0,Vvinifera,0
Genes,TE.nucleotidess,-0.41650741597795,0,Vvinifera,0
TEs,TE.nucleotidess,0.827819736245366,0,Vvinifera,0
TE.nucleotidess,TE.nucleotidess,1,NA,Vvinifera,NA
gbM,TE.nucleotidess,-0.399593544872205,0,Vvinifera,0
teM,TE.nucleotidess,0.0585869077035429,7.18460890780648e-09,Vvinifera,8.31756646634519e-09
unM,TE.nucleotidess,-0.366349611095802,0,Vvinifera,0
Unclassified,TE.nucleotidess,-0.192842813828577,0,Vvinifera,0
Genes,gbM,0.426481752280313,0,Vvinifera,0
TEs,gbM,-0.34174836860764,0,Vvinifera,0
TE.nucleotidess,gbM,-0.399593544872205,0,Vvinifera,0
gbM,gbM,1,NA,Vvinifera,NA
teM,gbM,-0.11019328108334,0,Vvinifera,0
unM,gbM,0.15661308335171,0,Vvinifera,0
Unclassified,gbM,0.0935028738765408,0,Vvinifera,0
Genes,teM,0.285648636883098,0,Vvinifera,0
TEs,teM,0.0475055995929029,2.72294357683833e-06,Vvinifera,3.05443236010561e-06
TE.nucleotidess,teM,0.0585869077035429,7.18460890780648e-09,Vvinifera,8.31756646634519e-09
gbM,teM,-0.11019328108334,0,Vvinifera,0
teM,teM,1,NA,Vvinifera,NA
unM,teM,-0.0312696031254182,0.00202487627381043,Vvinifera,0.00217415371611274
Unclassified,teM,0.0571636284054484,1.64469526886535e-08,Vvinifera,1.89433651503241e-08
Genes,unM,0.766155178605744,0,Vvinifera,0
TEs,unM,-0.311164424125064,0,Vvinifera,0
TE.nucleotidess,unM,-0.366349611095802,0,Vvinifera,0
gbM,unM,0.15661308335171,0,Vvinifera,0
teM,unM,-0.0312696031254182,0.00202487627381043,Vvinifera,0.00217415371611274
unM,unM,1,NA,Vvinifera,NA
Unclassified,unM,0.123421016895396,0,Vvinifera,0
Genes,Unclassified,0.3892049106967,0,Vvinifera,0
TEs,Unclassified,-0.162508951071341,0,Vvinifera,0
TE.nucleotidess,Unclassified,-0.192842813828577,0,Vvinifera,0
gbM,Unclassified,0.0935028738765408,0,Vvinifera,0
teM,Unclassified,0.0571636284054484,1.64469526886535e-08,Vvinifera,1.89433651503241e-08
unM,Unclassified,0.123421016895396,0,Vvinifera,0
Unclassified,Unclassified,1,NA,Vvinifera,NA
Genes,Genes,1,NA,Zmays,NA
TEs,Genes,-0.0417677952638042,0,Zmays,0
TE.nucleotidess,Genes,-0.339196203033668,0,Zmays,0
gbM,Genes,0.352015436065596,0,Zmays,0
teM,Genes,0.574074097189601,0,Zmays,0
unM,Genes,0.674428826314127,0,Zmays,0
Unclassified,Genes,0.416161626079811,0,Zmays,0
Genes,TEs,-0.0417677952638042,0,Zmays,0
TEs,TEs,1,NA,Zmays,NA
TE.nucleotidess,TEs,0.39318176360506,0,Zmays,0
gbM,TEs,-0.00770011813117836,0.111020599659756,Zmays,0.115763974010115
teM,TEs,-0.017226596100935,0.000363243931678525,Zmays,0.000396625477999647
unM,TEs,-0.00281676693256081,0.559925052764765,Zmays,0.568742770131139
Unclassified,TEs,-0.00270306603517901,0.575874146528635,Zmays,0.583630027289964
Genes,TE.nucleotidess,-0.339196203033668,0,Zmays,0
TEs,TE.nucleotidess,0.39318176360506,0,Zmays,0
TE.nucleotidess,TE.nucleotidess,1,NA,Zmays,NA
gbM,TE.nucleotidess,-0.162248152000956,0,Zmays,0
teM,TE.nucleotidess,-0.174063652692718,0,Zmays,0
unM,TE.nucleotidess,-0.237954216890227,0,Zmays,0
Unclassified,TE.nucleotidess,-0.156529088251687,0,Zmays,0
Genes,gbM,0.352015436065596,0,Zmays,0
TEs,gbM,-0.00770011813117836,0.111020599659756,Zmays,0.115763974010115
TE.nucleotidess,gbM,-0.162248152000956,0,Zmays,0
gbM,gbM,1,NA,Zmays,NA
teM,gbM,0.0355643121732597,1.80300219199125e-13,Zmays,2.13943624095677e-13
unM,gbM,0.0993048718828163,0,Zmays,0
Unclassified,gbM,0.0712264660781753,0,Zmays,0
Genes,teM,0.574074097189601,0,Zmays,0
TEs,teM,-0.017226596100935,0.000363243931678525,Zmays,0.000396625477999647
TE.nucleotidess,teM,-0.174063652692718,0,Zmays,0
gbM,teM,0.0355643121732597,1.80300219199125e-13,Zmays,2.13943624095677e-13
teM,teM,1,NA,Zmays,NA
unM,teM,0.0970315144951831,0,Zmays,0
Unclassified,teM,0.0637230007260569,0,Zmays,0
Genes,unM,0.674428826314127,0,Zmays,0
TEs,unM,-0.00281676693256081,0.559925052764765,Zmays,0.568742770131139
TE.nucleotidess,unM,-0.237954216890227,0,Zmays,0
gbM,unM,0.0993048718828163,0,Zmays,0
teM,unM,0.0970315144951831,0,Zmays,0
unM,unM,1,NA,Zmays,NA
Unclassified,unM,0.142864988339161,0,Zmays,0
Genes,Unclassified,0.416161626079811,0,Zmays,0
TEs,Unclassified,-0.00270306603517901,0.575874146528635,Zmays,0.583630027289964
TE.nucleotidess,Unclassified,-0.156529088251687,0,Zmays,0
gbM,Unclassified,0.0712264660781753,0,Zmays,0
teM,Unclassified,0.0637230007260569,0,Zmays,0
unM,Unclassified,0.142864988339161,0,Zmays,0
Unclassified,Unclassified,1,NA,Zmays,NA
